experiment,time,base_x,base_y,base_yaw,base_vx,base_vy,base_yaw_rate,payload_x,payload_y,payload_z,payload_rel_x,payload_rel_y,payload_rel_z,payload_disp_x,payload_disp_y,payload_disp_z,x_des,y_des,yaw_des,tracking_error,lateral_error,yaw_error,ctrl_x,ctrl_y,ctrl_yaw
free_payload,4.131999999999767,2.3384241134760835,0.38570214738429426,-0.8191321028629143,0.7988965890918407,-0.28273243971615913,0.10419368797618954,2.417076092392822,0.3368137991633215,0.854861983210954,0.08024977209492246,-0.049453813100405086,0.704861983210954,-0.03975022790507754,-0.09945381310040509,0.10486198321095397,2.47919999999986,-0.046569125362608085,-0.5299768456026066,0.4546166555118522,-0.43227127274690236,0.2891552572603078,-1.9829330547838326,-17.576762814560798,6.832128794086822
free_payload,4.133999999999767,2.340021641582306,0.3851355689262654,-0.8189206050641746,0.7987640531113949,-0.2832892290144267,0.10574889936979409,2.4186842405289917,0.33626533870818015,0.8548619832092303,0.08026012705290819,-0.04943680867611411,0.7048619832092303,-0.0397398729470918,-0.09943680867611411,0.10486198320923035,2.48039999999986,-0.04727213071283814,-0.529905019903339,0.4546234730182642,-0.4324076996391035,0.28901558516083536,-1.9922245898822446,-17.56004243745211,6.822615366050892
free_payload,4.1359999999997665,2.3416189041880062,0.3845678780732182,-0.818706001762481,0.7986313028501556,-0.2838454265235954,0.10730165084679943,2.420292274468786,0.33571601595719636,0.8548619832075026,0.08027063288647973,-0.049419552969069025,0.7048619832075026,-0.039729367113520264,-0.09941955296906903,0.10486198320750262,2.48159999999986,-0.047975019423784855,-0.529832111957603,0.4546295913815886,-0.43254289749700303,0.28887388980487794,-2.0014993142844375,-17.5432693073654,6.813066233868236
free_payload,4.137999999999766,2.343215900866522,0.38399907601187516,-0.8184882978925095,0.7984983392579245,-0.2844010306715011,0.10885193498572436,2.421900193386494,0.33516583179164017,0.8548619832057708,0.08028128919848765,-0.049402046281578016,0.7048619832057708,-0.03971871080151235,-0.09940204628157802,0.10486198320577078,2.48279999999986,-0.048677789761140185,-0.5297581216695478,0.4546350084474637,-0.43267686577301534,0.2887301762229617,-2.0107572463405727,-17.526443465148606,6.803481571752879
free_payload,4.139999999999766,2.344812631193085,0.38342916393210186,-0.8182674984037029,0.7983651632814517,-0.2849560398866608,0.1103997444033028,2.4235079964555224,0.33461478709592485,0.8548619832040348,0.0802920955890003,-0.049384288915950314,0.7048619832040348,-0.039707904410999695,-0.09938428891595032,0.10486198320403484,2.4839999999998597,-0.0493804399908882,-0.5296830489419696,0.4546397220693861,-0.43280960392299006,0.28858444946173334,-2.0199984043605426,-17.50956495182095,6.793861554085813
free_payload,4.141999999999766,2.3464090947448137,0.3828581430269053,-0.818043608260194,0.7982317758644343,-0.28551045259827246,0.11194507175451028,2.425115682848405,0.33406288275760126,0.8548619832022948,0.08030305165531981,-0.04936628117450059,0.7048619832022948,-0.03969694834468018,-0.0993662811745006,0.10486198320229478,2.4851999999998595,-0.050082968379309305,-0.529606893676314,0.45464373010871206,-0.4329411114062146,0.28843671458388,-2.029222806613702,-17.49263380857306,6.7842063554126595
free_payload,4.143999999999766,2.348005291100709,0.3822860144924329,-0.8178166324407288,0.7980981779475149,-0.2860642672362147,0.11348790973258999,2.426723251736812,0.3335101196673519,0.8548619832005507,0.08031415699199806,-0.049348023359553406,0.7048619832005507,-0.03968584300800193,-0.09934802335955341,0.10486198320055073,2.4863999999998594,-0.05078537319298433,-0.5295296557726799,0.45464703043465876,-0.4330713876854172,0.2882869766680489,-2.0384304713286028,-17.475650076767064,6.774516150441431
free_payload,4.145999999999765,2.3496012198416456,0.3817127795279708,-0.8175865759385906,0.7979643704682803,-0.28661748223104694,0.11502825106907832,2.4283307022915603,0.3329564987189853,0.8548619831988026,0.08032541119085135,-0.049329515773447574,0.7048619831988026,-0.03967458880914865,-0.09932951577344758,0.10486198319880258,2.4875999999998593,-0.05148765269879963,-0.5294513351298213,0.4546496209243066,-0.4332004322267704,0.2881352408087694,-2.0476214166927633,-17.458613797936703,6.764791114040248
free_payload,4.147999999999765,2.351196880550368,0.38113843933594277,-0.817353443761523,0.7978303543612598,-0.28717009601400934,0.11656608853383006,2.429938033682624,0.3324020208094301,0.8548619831970504,0.08033681384097857,-0.04931075871854068,0.7048619831970504,-0.039663186159021424,-0.09931075871854068,0.10486198319705042,2.488799999999859,-0.05218980516395013,-0.5293719316451523,0.4546514994625992,-0.4333282444998929,0.2879815121163709,-2.0567956608523374,-17.441525013787384,6.755031421235047
free_payload,4.149999999999765,2.352792272811484,0.3805629951219087,-0.8171172409316528,0.7976961305579244,-0.28772210701702305,0.118101414935043,2.4315452450791435,0.3318466868387292,0.8548619831952943,0.08034836452877547,-0.04929175249721357,0.7048619831952943,-0.03965163547122452,-0.09929175249721357,0.10486198319529427,2.489999999999859,-0.05289182885594443,-0.5292914452147482,0.4546526639423453,-0.4334548239778532,0.2878257957169046,-2.0659532219119106,-17.4243837661963,6.745237247207298
